timestamp,buy_exchange,sell_exchange,profit_usd,volume_usd,volume_btc
1530558027.2281146,gdax,livecoin,4.815530307962742,844.5779296630201,0.12702545999999998
1530558027.2281146,kraken,livecoin,4.516900363234659,837.7838655782758,0.12595889
1530558043.1344573,exmo,bitfinex,18.76958538419028,9256.891328150092,1.39957204
1530558043.1344573,bitfinex,livecoin,3.9941100696163825,835.376437307538,0.12551889
1530558043.1344573,exmo,bitstamp,0.13069956735021135,3489.6467635014,0.52807906
1530558043.1344573,bitstamp,livecoin,4.649843472948145,837.6509224685626,0.12595889
1530558043.1344573,exmo,cex,3.4359856058557448,5658.3073553573995,0.85600814
1530558043.1344573,cex,livecoin,3.7585071078544563,835.6120402693,0.12551889
1530558043.1344573,exmo,gdax,0.48215202415212605,3489.6467635014,0.52807906
1530558043.1344573,exmo,kraken,4.9183560268434405,5713.108699309363,0.86429155
1530558043.1344573,exmo,livecoin,14.84960235340278,1916.6755083173998,0.29004546
1530558043.1344573,gdax,livecoin,4.815530307962742,844.5779296630201,0.12702545999999998
1530558043.1344573,kraken,livecoin,4.390613980120684,837.91015196139,0.12595889
1530558066.3706284,exmo,bitfinex,18.960508215618184,8356.662728681376,1.2637044700000002
1530558066.3706284,bitfinex,livecoin,1.1485447262393484,296.223763265538,0.04450889
1530558066.3706284,exmo,bitstamp,0.009452171025015284,252.3706749321,0.03819059
1530558066.3706284,bitstamp,livecoin,1.55982336729051,302.9051786539589,0.045575460000000005
1530558066.3706284,exmo,cex,3.4359856058557448,5658.3073553573995,0.85600814
1530558066.3706284,cex,livecoin,1.1390509800023736,296.233257011775,0.04450889
1530558066.3706284,exmo,gdax,0.48215202415212605,3489.6467635014,0.52807906
1530558066.3706284,exmo,kraken,5.336865066843524,5713.108699309363,0.86429155
1530558066.3706284,exmo,livecoin,8.15821990366952,1378.4384328173999,0.20859546
1530558066.3706284,gdax,livecoin,1.438918508229492,303.02608351301996,0.045575460000000005
1530558066.3706284,kraken,livecoin,1.2879999803873983,296.08430801138996,0.04450889
1530558074.6402311,exmo,bitfinex,20.835767195004674,9243.171898543273,1.39761554
1530558074.6402311,bitfinex,livecoin,1.1485447262393484,296.223763265538,0.04450889
1530558074.6402311,exmo,bitstamp,0.0017073094500027605,45.5847484218,0.00689822
1530558074.6402311,bitstamp,livecoin,1.526470106275976,302.9385319149735,0.045575460000000005
1530558074.6402311,exmo,cex,3.4359856058557448,5658.3073553573995,0.85600814
1530558074.6402311,cex,livecoin,1.1390509800023736,296.233257011775,0.04450889
1530558074.6402311,exmo,gdax,1.0086468469718033,3489.6467635014,0.52807906
1530558074.6402311,exmo,kraken,5.356826817158813,7960.604077993912,1.20400814
1530558074.6402311,exmo,livecoin,8.15821990366952,1378.4384328173999,0.20859546
1530558074.6402311,gdax,livecoin,1.3932063218495057,303.07179569939996,0.045575460000000005
1530558074.6402311,kraken,livecoin,1.2879999803873983,296.08430801138996,0.04450889
1530558087.2605634,exmo,bitfinex,20.854037643998087,9266.455939786856,1.4011311100000001
1530558087.2605634,bitfinex,livecoin,1.1485447262393484,296.223763265538,0.04450889
1530558087.2605634,bitstamp,livecoin,1.526470106275976,302.9385319149735,0.045575460000000005
1530558087.2605634,exmo,cex,3.4359856058557448,5658.3073553573995,0.85600814
1530558087.2605634,cex,livecoin,1.1390509800023736,296.233257011775,0.04450889
1530558087.2605634,exmo,gdax,1.0086468469718033,3489.6467635014,0.52807906
1530558087.2605634,exmo,kraken,5.0601003171587555,7960.604077993912,1.20400814
1530558087.2605634,exmo,livecoin,8.15821990366952,1378.4384328173999,0.20859546
1530558087.2605634,gdax,livecoin,1.3932063218495057,303.07179569939996,0.045575460000000005
1530558087.2605634,kraken,livecoin,1.2879999803873983,296.08430801138996,0.04450889
1530558103.157315,exmo,bitfinex,20.82635432743264,9220.522393400173,1.3941880500000001
1530558103.157315,bitfinex,livecoin,1.1574643077953763,296.214843683982,0.04450889
1530558103.157315,exmo,bitstamp,0.6531912046504198,3466.9972583582994,0.52465157
1530558103.157315,bitstamp,livecoin,1.526470106275976,302.9385319149735,0.045575460000000005
1530558103.157315,exmo,cex,3.4156494508132407,5635.657850214299,0.8525806499999999
1530558103.157315,cex,livecoin,1.1390509800023736,296.233257011775,0.04450889
1530558103.157315,exmo,gdax,1.0021002382471031,3466.9972583582994,0.52465157
1530558103.157315,exmo,kraken,4.806165861929758,5635.657850214299,0.8525806499999999
1530558103.157315,exmo,livecoin,8.15821990366952,1378.4384328173999,0.20859546
1530558103.157315,gdax,livecoin,1.3932063218495057,303.07179569939996,0.045575460000000005
1530558103.157315,kraken,livecoin,1.2879999803873983,296.08430801138996,0.04450889
1530558126.7073002,exmo,bitfinex,20.847598741456657,9220.522393400173,1.3941880500000001
1530558126.7073002,exmo,bitstamp,0.654004087250665,3466.9972583582994,0.52465157
1530558126.7073002,exmo,cex,3.4156494508132407,5635.657850214299,0.8525806499999999
1530558126.7073002,exmo,gdax,1.0021002382471031,3466.9972583582994,0.52465157
1530558126.7073002,exmo,kraken,4.899864618444353,6610.954075381555,1.0
1530558132.6575747,exmo,bitfinex,20.79098520743266,9220.522393400173,1.3941880500000001
1530558132.6575747,bitfinex,livecoin,4.217999571995174,720.3849131802839,0.10824417999999998
1530558132.6575747,exmo,bitstamp,0.6538068969619161,3466.9972583582994,0.52465157
1530558132.6575747,bitstamp,livecoin,5.308022078395028,726.3875847033562,0.10931074999999998
1530558132.6575747,exmo,cex,3.4802523787134434,5635.657850214298,0.8525806499999999
1530558132.6575747,cex,livecoin,4.025001810916669,720.5779109413626,0.10824417999999998
1530558132.6575747,exmo,gdax,1.0021002382471031,3466.9972583582994,0.52465157
1530558132.6575747,exmo,kraken,4.806165861929758,5635.657850214299,0.8525806499999999
1530558132.6575747,exmo,livecoin,14.21391863907133,1799.6133388424998,0.27233074999999995
1530558132.6575747,gdax,livecoin,4.791143464251328,726.9044633174999,0.10931074999999998
1530558132.6575747,kraken,livecoin,4.626518664585993,719.9763940876933,0.10824417999999998
1530558147.2818882,exmo,bitfinex,20.611784424671338,9209.180018105752,1.39247417
1530558147.2818882,bitfinex,livecoin,4.235687919995174,723.9787124322839,0.10878417999999998
1530558147.2818882,exmo,bitstamp,1.0697120848699013,3466.9972583582994,0.52465157
1530558147.2818882,bitstamp,livecoin,5.132896803520006,730.1741975782313,0.10985074999999998
1530558147.2818882,exmo,cex,3.4156494508132407,5635.657850214299,0.8525806499999999
1530558147.2818882,cex,livecoin,4.040572035916669,724.1738283163626,0.10878417999999998
1530558147.2818882,exmo,gdax,1.0021002382471031,3466.9972583582994,0.52465157
1530558147.2818882,exmo,kraken,4.806165861929758,5635.657850214299,0.8525806499999999
1530558147.2818882,exmo,livecoin,14.25698363907133,1803.1817614425,0.27287074999999994
1530558147.2818882,gdax,livecoin,4.8116904642513285,730.4954039174997,0.10985074999999998
1530558147.2818882,kraken,livecoin,4.639951163099184,723.57444918918,0.10878417999999998
1530558163.1998105,exmo,bitfinex,20.764779273767363,9209.180018105752,1.39247417
1530558163.1998105,bitfinex,livecoin,4.213887570323106,724.0005127819561,0.10878417999999998
1530558163.1998105,exmo,bitstamp,1.1144650870571509,3466.9972583582994,0.52465157
1530558163.1998105,bitstamp,livecoin,5.132896803520006,730.1741975782313,0.10985074999999998
1530558163.1998105,exmo,cex,3.4156494508132407,5635.657850214299,0.8525806499999999
1530558163.1998105,cex,livecoin,4.040572035916669,724.1738283163626,0.10878417999999998
1530558163.1998105,exmo,gdax,1.0021002382471031,3466.9972583582994,0.52465157
1530558163.1998105,exmo,kraken,4.899864618444353,6610.954075381555,1.0
1530558163.1998105,exmo,livecoin,14.25698363907133,1803.1817614425,0.27287074999999994
1530558163.1998105,gdax,livecoin,4.8116904642513285,730.4954039174997,0.10985074999999998
1530558163.1998105,kraken,livecoin,4.639951163099184,723.57444918918,0.10878417999999998
1530558237.9188132,exmo,bitfinex,9.288906317926358,5286.2468057658725,0.79887805
1530558237.9188132,bitfinex,livecoin,4.170608486283508,717.3187067066821,0.10778020999999999
1530558237.9188132,bitstamp,livecoin,4.386897095652093,717.1024180973135,0.10778020999999999
1530558237.9188132,exmo,cex,0.23752512761268904,1701.3822625799999,0.25727065
1530558237.9188132,cex,livecoin,4.005218040960589,717.4840971520049,0.10778020999999999
1530558237.9188132,exmo,kraken,1.6234379531285086,4068.7954574568967,0.61511313
1530558237.9188132,exmo,livecoin,12.544042541830322,1731.7893172806073,0.26186677999999997
1530558237.9188132,gdax,livecoin,4.758528435424166,723.8234807870134,0.10884677999999999
1530558237.9188132,kraken,livecoin,4.50830544025563,716.98100975271,0.10778020999999999
1530558258.588819,exmo,bitfinex,8.855069712988387,5231.494271269873,0.79059877
1530558258.588819,bitfinex,livecoin,4.203007217409561,717.2863079755559,0.10778020999999999
1530558258.588819,bitstamp,livecoin,5.138314867020255,723.4436943554173,0.10884678
1530558258.588819,exmo,cex,0.35406572814011955,1646.629728084,0.24899137
1530558258.588819,cex,livecoin,4.001029778415571,717.48828541455,0.10778020999999999
1530558258.588819,exmo,kraken,1.5285530017579616,4014.0429229608967,0.60683385
1530558258.588819,exmo,livecoin,12.522556320042877,1731.810803502395,0.26186677999999997
1530558258.588819,gdax,livecoin,4.758528435424166,723.8234807870134,0.10884677999999999
1530558258.588819,kraken,livecoin,4.50830544025563,716.98100975271,0.10778020999999999
1530558272.6808848,exmo,bitfinex,4.320565888977565,3587.3083779848866,0.5418894
1530558272.6808848,bitfinex,livecoin,4.213806794451546,717.275508398514,0.10778020999999999
1530558272.6808848,bitstamp,livecoin,5.072989262074695,723.509019960363,0.10884677999999999
1530558272.6808848,cex,livecoin,4.001029778415571,717.48828541455,0.10778020999999999
1530558272.6808848,exmo,kraken,0.016626559225795007,65.1164722403838,0.00984248
1530558272.6808848,exmo,livecoin,11.332208427255456,1733.0011513951822,0.26186677999999997
1530558272.6808848,gdax,livecoin,4.758528435424166,723.8234807870134,0.10884677999999999
1530558272.6808848,kraken,livecoin,4.50830544025563,716.98100975271,0.10778020999999999
1530558296.7609565,exmo,bitfinex,4.961930072231122,7019.687714969288,1.05988964
1530558296.7609565,bitfinex,livecoin,4.2604830447035535,713.6173445482619,0.10724020999999999
1530558296.7609565,bitstamp,livecoin,5.534609756268156,719.4359118661694,0.10830677999999999
1530558296.7609565,cex,livecoin,3.9937278085055676,713.8840997844599,0.10724020999999999
1530558296.7609565,exmo,kraken,0.008052843023982655,33.425878522882016,0.0050517800000000005
1530558296.7609565,exmo,livecoin,9.981697069633508,1730.740175152804,0.26132678
1530558296.7609565,gdax,livecoin,4.738003100224166,720.2325185222134,0.10830677999999999
1530558296.7609565,kraken,livecoin,4.166476276617597,713.711351316348,0.10724020999999999
1530558303.1726818,exmo,bitfinex,3.4626135576348482,5732.983536429255,0.86562434
1530558303.1726818,bitfinex,livecoin,4.249737575661569,713.628090017304,0.10724020999999999
1530558303.1726818,bitstamp,livecoin,5.534609756268156,719.4359118661694,0.10830677999999999
1530558303.1726818,cex,livecoin,3.9854595534155717,713.89236803955,0.10724020999999999
1530558303.1726818,exmo,kraken,0.01721226946798199,58.133888781628016,0.00878648
1530558303.1726818,exmo,livecoin,10.03398190565726,1730.68789031678,0.26132678
1530558303.1726818,gdax,livecoin,4.708883317570257,713.1689442753952,0.10724020999999999
1530558303.1726818,kraken,livecoin,4.166476276617597,713.711351316348,0.10724020999999999
1530558319.0675952,exmo,bitfinex,2.8122392556449762,5739.606455518614,0.86662434
1530558319.0675952,bitfinex,livecoin,4.30936688678762,717.189111782178,0.10778020999999999
1530558319.0675952,bitstamp,livecoin,5.414412674068663,723.176760024369,0.10884677999999999
1530558319.0675952,cex,livecoin,4.010193254415571,717.48828541455,0.10778020999999999
1530558319.0675952,exmo,kraken,0.01721226946798199,58.133888781628016,0.00878648
1530558319.0675952,exmo,livecoin,10.07825671911107,1734.2642665793267,0.26186677999999997
1530558319.0675952,gdax,livecoin,4.737128094825874,716.7613505741397,0.10778020999999999
1530558319.0675952,kraken,livecoin,4.204093644472213,717.2943850244934,0.10778020999999999
1530558332.8151705,exmo,bitfinex,2.8001746978750037,4732.851354913649,0.7146243400000001
1530558332.8151705,bitfinex,livecoin,4.30936688678762,717.189111782178,0.10778020999999999
1530558332.8151705,bitstamp,livecoin,5.0128551332926845,723.578317565145,0.10884677999999999
1530558332.8151705,cex,livecoin,4.060701354778072,717.4377773141875,0.10778020999999997
1530558332.8151705,exmo,kraken,0.011767247946596386,46.7915134872054,0.0070726
1530558332.8151705,exmo,livecoin,10.103665972169848,1734.2388573262679,0.26186677999999997
1530558332.8151705,gdax,livecoin,4.708337524956411,716.7901411440093,0.10778020999999997
1530558332.8151705,kraken,livecoin,4.3013480391635746,717.1971306298019,0.10778020999999999
1530558356.7805219,exmo,bitfinex,4.9376591594179375,4754.153288819805,0.7181399099999999
1530558356.7805219,bitfinex,livecoin,4.304448070827996,716.521431180366,0.10767986999999998
1530558356.7805219,bitstamp,livecoin,4.9287061184851275,722.9898671621808,0.10874644
1530558356.7805219,cex,livecoin,4.082355653031466,716.7435235981626,0.10767987
1530558356.7805219,exmo,kraken,0.012472669070593953,46.7915134872054,0.0070726
1530558356.7805219,exmo,livecoin,11.331065941154915,1732.338857939511,0.26176643999999993
1530558356.7805219,gdax,livecoin,4.669925870657216,716.1559533805366,0.10767986999999998
1530558356.7805219,kraken,livecoin,4.29643668849995,716.5294425626939,0.10767986999999998
1530558363.2144735,exmo,bitfinex,5.367048076015501,4754.118419223328,0.7181399099999999
1530558363.2144735,bitfinex,livecoin,4.304448070827996,716.521431180366,0.10767986999999998
1530558363.2144735,bitstamp,livecoin,4.81249611317305,723.1060771674929,0.10874644
1530558363.2144735,cex,livecoin,4.0562766581314476,716.7696025930626,0.10767987
1530558363.2144735,exmo,kraken,0.04559286276734109,529.4142231372326,0.08
1530558363.2144735,exmo,livecoin,11.352377764153971,1732.317546116512,0.26176644
1530558363.2144735,gdax,livecoin,4.6251047253048645,716.200774525889,0.10767986999999998
1530558363.2144735,kraken,livecoin,4.29643668849995,716.5294425626939,0.10767986999999998
1530558377.964461,exmo,bitfinex,4.711117779295667,4754.1184191986695,0.7181399099999999
1530558377.964461,bitfinex,livecoin,4.304448070827996,716.521431180366,0.10767986999999998
1530558377.964461,bitstamp,livecoin,4.81538888506805,723.103184395598,0.10874643999999999
1530558377.964461,cex,livecoin,3.784978841973994,717.0409004092198,0.10767986999999998
1530558377.964461,exmo,kraken,0.04440451653727903,509.5606683834627,0.077
1530558377.964461,exmo,livecoin,11.352377764153971,1732.317546116512,0.26176644
1530558377.964461,gdax,livecoin,4.6251047253048645,716.200774525889,0.10767986999999998
1530558377.964461,kraken,livecoin,4.29643668849995,716.5294425626939,0.10767986999999998
1530558392.8992224,exmo,bitfinex,7.128884075534189,5415.108423223809,0.81813991
1530558392.8992224,bitfinex,livecoin,4.304448070827996,716.521431180366,0.10767986999999998
1530558392.8992224,bitstamp,livecoin,4.81538888506805,723.103184395598,0.10874643999999999
1530558392.8992224,exmo,cex,0.40322401863186674,3010.592483883718,0.45507259999999994
1530558392.8992224,cex,livecoin,3.7633890280389046,717.0624902231551,0.10767986999999998
1530558392.8992224,exmo,kraken,0.8729818114333157,3010.592483883718,0.45507259999999994
1530558392.8992224,exmo,livecoin,11.926606940376857,1731.7433169402889,0.26176644
1530558392.8992224,gdax,livecoin,4.6251047253048645,716.200774525889,0.10767986999999998
1530558392.8992224,kraken,livecoin,4.29643668849995,716.5294425626939,0.10767986999999998
1530558417.274935,exmo,bitfinex,5.557288348478203,4748.321298384465,0.7172939100000001
1530558417.274935,exmo,cex,0.00446641514460495,46.7915134872054,0.0070726
1530558417.274935,exmo,kraken,0.012472669070593953,46.7915134872054,0.0070726
1530558423.2351928,exmo,bitfinex,7.529241424287206,5278.90762912688,0.79764952
1530558423.2351928,bitfinex,livecoin,4.304448070827996,716.521431180366,0.10767986999999998
1530558423.2351928,bitstamp,livecoin,4.81538888506805,723.103184395598,0.10874643999999999
1530558423.2351928,exmo,cex,0.5928024186320071,3010.4029054837183,0.45507259999999994
1530558423.2351928,cex,livecoin,3.7633890280389046,717.0624902231551,0.10767986999999998
1530558423.2351928,exmo,kraken,0.33354690163323997,1078.2782519983668,0.163
1530558423.2351928,exmo,livecoin,12.031522929528947,1731.6384009511369,0.26176644
1530558423.2351928,gdax,livecoin,4.6251047253048645,716.200774525889,0.10767986999999998
1530558423.2351928,kraken,livecoin,4.307232672266168,716.5186465789277,0.10767986999999998
1530558439.59261,exmo,bitfinex,4.640650295481021,4175.108698850826,0.6309504800000001
1530558439.59261,bitfinex,livecoin,4.3260271167759665,716.4998521344179,0.10767986999999998
1530558439.59261,bitstamp,livecoin,4.801611501714444,716.0242677494797,0.10767986999999998
1530558439.59261,exmo,cex,0.36835441863191587,3010.6273534837183,0.45507259999999994
1530558439.59261,cex,livecoin,3.7633890280389046,717.0624902231551,0.10767986999999998
1530558439.59261,exmo,kraken,1.0652221059243927,3021.969728778141,0.45678647999999994
1530558439.59261,exmo,livecoin,11.900377943088897,1731.7695459375768,0.26176644
1530558439.59261,gdax,livecoin,4.567863183211608,716.2580160679825,0.10767986999999998
1530558439.59261,kraken,livecoin,4.29643668849995,716.5294425626939,0.10767986999999998
1530558453.1668124,exmo,bitfinex,6.50857643894205,5267.7897018324575,0.79593564
1530558453.1668124,bitfinex,livecoin,4.3907642546198735,716.435114996574,0.10767986999999998
1530558453.1668124,bitstamp,livecoin,5.319452076107042,722.5991212045591,0.10874643999999999
1530558453.1668124,exmo,cex,0.36835441863191587,3010.6273534837183,0.45507259999999994
1530558453.1668124,cex,livecoin,3.7633890280389046,717.0624902231551,0.10767986999999998
1530558453.1668124,exmo,kraken,0.16843770109214437,721.1118449989078,0.109
1530558453.1668124,exmo,livecoin,11.900377943088897,1731.7695459375768,0.26176644
1530558453.1668124,gdax,livecoin,4.6251047253048645,716.200774525889,0.10767986999999998
1530558453.1668124,kraken,livecoin,4.555540298888778,716.2703389523052,0.10767986999999998
1530559147.0386534,exmo,bitfinex,14.003223612142646,7558.395517222633,1.13732858
1530559147.0386534,bitfinex,livecoin,1.414249293483294,674.31204896346,0.10085001
1530559147.0386534,exmo,bitstamp,0.6243824151014064,913.5625348737728,0.13774521
1530559147.0386534,bitstamp,livecoin,2.710510867244608,806.6248573896987,0.12085001
1530559147.0386534,exmo,cex,0.05099577758145444,86.59925492229856,0.01307496
1530559147.0386534,cex,livecoin,3.431366070643427,805.9040021862997,0.12085001
1530559147.0386534,exmo,gdax,1.2480278723423337,967.6446959418805,0.14589370000000002
1530559147.0386534,exmo,kraken,1.0445076197793661,967.6446959418805,0.14589370000000002
1530559147.0386534,exmo,livecoin,8.339440825586692,913.5625348737728,0.13774520999999998
1530559147.0386534,gdax,livecoin,1.8645496850279415,740.6912385719153,0.11085001
1530559147.0386534,kraken,livecoin,2.381662883783354,806.9537053731599,0.12085001
1530559161.9925256,exmo,bitfinex,16.007411427916917,6886.079834804281,1.0355524699999998
1530559161.9925256,bitfinex,livecoin,0.8039310333633355,674.92236722358,0.10085001
1530559161.9925256,exmo,bitstamp,1.6109463475629187,1504.494834375617,0.22666794000000004
1530559161.9925256,bitstamp,livecoin,1.9523306968816363,740.6034575600615,0.11085001
1530559161.9925256,exmo,cex,0.31276206225005576,820.3344491099999,0.12367025
1530559161.9925256,cex,livecoin,1.3750576401934111,674.3512406167499,0.10085001
1530559161.9925256,exmo,gdax,2.880499546022148,1591.1547631674155,0.23970563000000006
1530559161.9925256,exmo,kraken,2.783658471502039,1591.1547631674155,0.23970563000000006
1530559161.9925256,exmo,livecoin,8.129392721334966,897.9831656791247,0.13536658000000001
1530559161.9925256,gdax,livecoin,1.0397343824437448,674.6865638744995,0.10085001
1530559161.9925256,kraken,livecoin,1.4291253475545864,674.2971729093887,0.10085001
1530559176.99007,exmo,bitfinex,15.022889560921945,6534.001218407522,0.9825524700000001
1530559176.99007,bitfinex,livecoin,1.3204932809153633,808.1519409324119,0.12073977
1530559176.99007,exmo,bitstamp,1.5276780719298635,1218.8575414439485,0.18366663000000003
1530559176.99007,bitstamp,livecoin,2.6118391262773284,873.69008508705,0.13073977
1530559176.99007,exmo,cex,0.5519277999374522,874.4166101781076,0.13181874000000002
1530559176.99007,cex,livecoin,2.1248326485774154,807.34760156475,0.12073977
1530559176.99007,exmo,gdax,2.5616659965519144,1299.2677278083297,0.19576470000000004
1530559176.99007,exmo,kraken,2.5021026289299355,1299.2677278083297,0.19576470000000004
1530559176.99007,exmo,livecoin,9.743046138569696,1030.115648218274,0.15525634
1530559176.99007,gdax,livecoin,1.7233765355205557,807.7490576778067,0.12073977
1530559176.99007,kraken,livecoin,2.2500905007707743,807.2223437125565,0.12073977
1530559191.9877722,exmo,bitfinex,16.287080811656608,8517.123318523983,1.2800900400000002
1530559191.9877722,bitfinex,livecoin,1.2556363784999862,764.6784955823998,0.11424434
1530559191.9877722,exmo,bitstamp,2.0400075217143754,1285.3202014439485,0.19366663000000003
1530559191.9877722,bitstamp,livecoin,2.6584331745155647,830.1051887863844,0.12424434
1530559191.9877722,exmo,cex,0.8543529441824417,874.4166101781076,0.13181874000000002
1530559191.9877722,cex,livecoin,1.0872985270949564,764.8468334338049,0.11424434
1530559191.9877722,exmo,gdax,2.4646253604881507,1292.2288063266567,0.19470563000000005
1530559191.9877722,exmo,kraken,3.1003194877573645,1359.6435836014023,0.20484202000000004
1530559191.9877722,exmo,livecoin,9.355574187942322,986.964817916474,0.14876090999999997
1530559191.9877722,gdax,livecoin,1.6945025832798202,764.2396293776201,0.11424434
1530559191.9877722,kraken,livecoin,1.8286174413360123,764.1055145195639,0.11424434
1530559207.0042288,exmo,bitfinex,13.627391931037845,6046.552648386569,0.9092011000000001
1530559207.0042288,bitfinex,livecoin,0.985801731379929,698.440946273136,0.10435458
1530559207.0042288,exmo,bitstamp,0.9802671775572248,713.165540572874,0.10750505999999999
1530559207.0042288,bitstamp,livecoin,2.4664230907200633,763.7898149137959,0.11435458
1530559207.0042288,exmo,cex,0.9209634807761041,713.1655405728739,0.10750505999999999
1530559207.0042288,cex,livecoin,0.804663051415984,698.6220849530999,0.10435458
1530559207.0042288,exmo,gdax,0.8856350593310413,692.9884086393075,0.10446736999999999
1530559207.0042288,exmo,kraken,2.5692105850973737,1178.2153820626024,0.17749065
1530559207.0042288,exmo,livecoin,8.274376521758317,921.5386316262737,0.13887114999999997
1530559207.0042288,gdax,livecoin,1.9728572665886221,697.4538907379273,0.10435458
1530559207.0042288,kraken,livecoin,1.561519687965174,697.8652283165508,0.10435458
1530559221.995808,exmo,bitfinex,10.109628557365205,7301.511119852634,1.09872125
1530559221.995808,bitfinex,livecoin,2.1882795567199436,697.238468447796,0.10435458
1530559221.995808,exmo,bitstamp,0.2877863656080419,638.9062475712,0.09631888
1530559221.995808,bitstamp,livecoin,3.194080305133998,696.2326676993819,0.10435458
1530559221.995808,exmo,cex,0.2628060640801037,638.9062475712,0.09631888
1530559221.995808,cex,livecoin,0.804663051415984,698.6220849530999,0.10435458
1530559221.995808,exmo,gdax,0.20139171635401887,638.9062475711999,0.09631888
1530559221.995808,exmo,kraken,1.4316577047601304,882.5096039952399,0.133
1530559221.995808,exmo,livecoin,7.284710293904662,722.2394678541274,0.10887114999999999
1530559221.995808,gdax,livecoin,2.6835505675832376,696.7431974369326,0.10435458
1530559221.995808,kraken,livecoin,2.220662869985596,697.2060851345302,0.10435458
1530559236.9980946,exmo,bitfinex,8.479645676734446,4944.080552506225,0.7444472200000002
1530559236.9980946,bitfinex,livecoin,3.1783240485531983,1212.1950309519839,0.18135932
1530559236.9980946,bitstamp,livecoin,6.838712503955343,1231.5393786106258,0.18480932
1530559236.9980946,exmo,cex,0.43091850121492653,692.9884086393076,0.10446736999999999
1530559236.9980946,cex,livecoin,1.3734723677773961,1213.9998826327596,0.18135932
1530559236.9980946,exmo,gdax,0.10759204171520849,638.9062475712,0.09631888
1530559236.9980946,exmo,kraken,0.4030810811308813,692.9884086393076,0.10446736999999999
1530559236.9980946,exmo,livecoin,11.778310859452445,1233.692474284601,0.18587589
1530559236.9980946,gdax,livecoin,4.928116853370615,1210.4452381471665,0.18135932
1530559236.9980946,kraken,livecoin,5.2526539157309635,1210.1207010848061,0.18135932
1530559252.0054579,exmo,bitfinex,13.138377458519843,7861.834025393135,1.1831212899999999
1530559252.0054579,bitfinex,livecoin,2.371001226330115,886.558208861196,0.13264998
1530559252.0054579,bitstamp,livecoin,5.119432298682294,906.8145139028878,0.13609998
1530559252.0054579,exmo,cex,0.58675229490728,1227.7727324193077,0.18502840999999998
1530559252.0054579,cex,livecoin,0.9013753919212049,888.027834695605,0.13264998
1530559252.0054579,exmo,gdax,0.18345568116959002,638.9062475712,0.09631888
1530559252.0054579,exmo,kraken,0.4551789585498916,692.9884086393076,0.10446736999999999
1530559252.0054579,exmo,livecoin,8.97289995673474,910.0537402743075,0.13716654999999997
1530559252.0054579,gdax,livecoin,3.4247548330511695,885.5044552544749,0.13264998
1530559252.0054579,kraken,livecoin,3.009014095918914,885.9201959916072,0.13264998
1530559267.017335,exmo,bitfinex,11.63883879424068,6493.042865083451,0.9773552600000002
1530559267.017335,bitfinex,livecoin,2.0297926595583684,769.628749186116,0.11515457999999999
1530559267.017335,bitstamp,livecoin,3.496289114722967,768.1622527309513,0.11515457999999999
1530559267.017335,exmo,cex,0.8451444694724173,1227.7727324193077,0.18502840999999998
1530559267.017335,cex,livecoin,0.8261048657344703,770.8324369799399,0.11515457999999999
1530559267.017335,exmo,gdax,0.18008153227499543,638.9062475712,0.09631888
1530559267.017335,exmo,kraken,0.41350065661474034,692.9884086393076,0.10446736999999999
1530559267.017335,exmo,livecoin,7.841070764882992,793.9149012243076,0.11967114999999999
1530559267.017335,gdax,livecoin,2.9918907507256693,768.6666510949486,0.11515457999999999
1530559267.017335,kraken,livecoin,2.7350223383943915,768.9235195072799,0.11515457999999999
1530559282.0138612,exmo,bitfinex,14.026310342421258,8671.674719115686,1.30535526
1530559282.0138612,bitfinex,livecoin,2.310465999776648,812.886397677876,0.12164518
1530559282.0138612,exmo,bitstamp,0.049490737428024206,287.3445275712,0.04331888
1530559282.0138612,bitstamp,livecoin,3.390176452938759,811.8066872247139,0.12164518
1530559282.0138612,exmo,cex,0.16140614688002458,287.3445275712,0.04331888
1530559282.0138612,cex,livecoin,0.9536295797977467,814.2432340978548,0.12164518
1530559282.0138612,exmo,gdax,0.08250817116959551,287.3445275712,0.04331888
1530559282.0138612,exmo,kraken,0.27130329984604157,298.36207651253153,0.04497888
1530559282.0138612,exmo,livecoin,8.027637146861323,837.2666566743076,0.12616175
1530559282.0138612,gdax,livecoin,3.2049035450880154,811.9919601325647,0.12164518
1530559282.0138612,kraken,livecoin,3.006733815253652,812.1901298623991,0.12164518
1530559297.0202456,exmo,bitfinex,3.4758552919663526,4611.071178781393,0.6950984099999998
1530559297.0202456,bitfinex,livecoin,4.383890456120875,813.747071529756,0.12208518
1530559297.0202456,bitstamp,livecoin,4.1112345714973575,814.0197274143795,0.12208518
1530559297.0202456,exmo,cex,3.1109265472591945,4076.2868550013927,0.61453737
1530559297.0202456,cex,livecoin,1.23411295358269,813.96275072407,0.12164518
1530559297.0202456,exmo,livecoin,8.462594312287193,836.8316995088819,0.12616175
1530559297.0202456,gdax,livecoin,5.063906854887635,833.1376929368091,0.12509518
1530559297.0202456,kraken,livecoin,4.435188207053397,813.6957737788234,0.12208518
1530559312.0230758,exmo,bitfinex,4.900677513586822,5993.154121468654,0.90349894
1530559312.0230758,bitfinex,livecoin,4.108041124662535,770.4845990292359,0.11559457999999999
1530559312.0230758,bitstamp,livecoin,4.8913142650415615,789.771963694677,0.11860457999999999
